TonerBK,TonerC,TonerM,TonerY,Printed_BW,Printed_BCYM,Copied_BW,Copied_BCYM,Status_Report,Time_Stamp
10,10,0,100,5266,2523,1998,417,Wenig Toner :C,2022-01-06 15:29:20.910507
10,10,0,100,5268,2524,1998,417,Wenig Toner :C,2022-01-12 08:20:03.352109
10,10,0,100,5268,2524,1998,417,Wenig Toner :C,2022-01-12 12:39:01.957637
0,10,0,100,5285,2524,1998,417,Wenig Toner :C,2022-01-13 14:19:26.701337
0,10,0,100,5285,2524,1998,417,Wenig Toner :C,2022-01-14 10:27:22.810032
0,10,0,100,5286,2525,1998,417,Wenig Toner :C,2022-01-14 11:02:44.472772
0,10,0,100,5286,2525,1998,417,Wenig Toner :C,2022-01-14 14:39:33.336148
100,10,0,90,5319,2526,1998,417,Wenig Toner :C,2022-01-18 13:56:51.551793
100,10,0,90,5319,2528,2018,417,Wenig Toner :C,2022-01-19 07:47:30.437266
100,10,0,90,5319,2530,2018,417,Wenig Toner :C,2022-01-19 08:24:16.589570
100,10,0,90,5319,2532,2018,417,Wenig Toner :C,2022-01-19 09:01:06.701618
100,10,0,90,5319,2533,2018,417,Wenig Toner :C,2022-01-20 10:03:13.682518
100,10,0,90,5319,2535,2018,417,Wenig Toner :C,2022-01-20 13:36:08.969241
100,10,0,90,5320,2535,2018,417,Wenig Toner :C,2022-01-20 14:11:20.690990
100,10,0,90,5327,2535,2018,417,Wenig Toner :C,2022-01-20 15:21:44.127693
100,10,100,90,5332,2548,2020,417,Wenig Toner :C,2022-01-25 11:09:36.216673
100,10,100,90,5332,2549,2020,417,Wenig Toner :C,2022-01-25 11:30:24.384123
100,10,100,90,5333,2549,2020,417,Wenig Toner :C,2022-01-25 12:08:25.251769
100,10,100,90,5333,2549,2021,417,Wenig Toner :C,2022-01-25 13:44:36.659396
100,10,100,90,5336,2549,2021,417,Wenig Toner :C,2022-01-26 15:59:34.404636
90,10,100,90,5382,2551,2022,424,Wenig Toner :C,2022-01-31 13:59:55.495838
90,0,100,90,5428,2563,2028,424,Wenig Toner :C,2022-02-07 10:45:50.480142
90,0,100,90,5430,2563,2028,424,Wenig Toner :C,2022-02-07 15:00:11.882348
90,100,100,90,5489,2610,2028,425,Energiesparen ,2022-02-15 09:25:38.979101
80,100,100,90,5513,2620,2030,425,Energiesparen ,2022-02-22 09:05:55.567370
80,100,100,90,5514,2620,2030,425,Energiesparen ,2022-02-22 10:16:24.233902
80,100,100,90,5516,2622,2032,425,Energiesparen ,2022-02-23 15:36:12.275780
70,100,100,90,5582,2692,2032,425,Energiesparen ,2022-03-03 11:23:07.073946
70,100,100,90,5582,2694,2032,425,Bereit,2022-03-03 11:28:01.068226
70,100,100,90,5582,2694,2032,425,Energiesparen ,2022-03-03 11:54:42.162369
70,100,100,90,5592,2694,2032,425,Energiesparen ,2022-03-04 09:51:20.804524
70,100,100,90,5592,2695,2032,425,Bereit,2022-03-04 10:00:35.153849
70,100,100,90,5594,2695,2032,425,Energiesparen ,2022-03-04 10:11:02.392489
70,100,100,90,5594,2696,2032,425,Energiesparen ,2022-03-04 11:09:02.854537
70,100,100,90,5594,2696,2032,425,Bereit,2022-03-04 11:15:04.264269
70,100,100,90,5594,2697,2032,425,Energiesparen ,2022-03-04 11:50:34.609835
70,100,90,80,5710,2727,2088,425,Energiesparen ,2022-03-10 16:20:55.861830
70,100,90,80,5710,2734,2088,425,Energiesparen ,2022-03-14 09:19:32.259982
60,100,90,80,5730,2760,2088,426,Energiesparen ,2022-03-15 16:22:39.727905
60,100,90,80,5744,2763,2092,426,Energiesparen ,2022-03-16 11:04:19.673947
60,100,90,80,5744,2765,2092,426,Bereit,2022-03-16 11:09:13.546213
60,100,90,80,5745,2767,2092,426,Energiesparen ,2022-03-16 11:24:16.110014
60,100,90,80,5748,2767,2092,426,Energiesparen ,2022-03-16 12:49:17.243313
60,100,90,80,5748,2768,2092,426,Energiesparen ,2022-03-16 13:04:17.940724
60,100,90,80,5749,2768,2092,426,Bereit,2022-03-16 13:09:16.759013
60,100,90,80,5749,2768,2092,426,Energiesparen ,2022-03-16 13:19:18.585903
60,100,90,80,5749,2768,2092,426,Bitte warten,2022-03-16 13:24:19.622014
60,100,90,80,5750,2768,2092,426,Energiesparen ,2022-03-16 16:29:28.656395
50,100,90,80,5839,2802,2104,426,Energiesparen ,2022-03-22 14:22:15.308872
50,100,90,80,5840,2803,2104,426,Energiesparen ,2022-03-23 08:38:33.397899
50,90,90,80,5840,2803,2104,428,Bereit,2022-03-23 08:43:29.211427
50,90,90,80,5840,2803,2105,428,Bereit,2022-03-23 08:53:33.270706
50,90,90,80,5840,2805,2105,428,Energiesparen ,2022-03-23 09:18:35.994077
50,90,90,80,5841,2806,2105,428,Bereit,2022-03-23 09:23:29.266225
50,90,90,80,5841,2806,2105,428,Energiesparen ,2022-03-23 09:28:30.539685
50,90,90,80,5841,2806,2105,428,Bitte warten,2022-03-23 09:33:26.598503
50,90,90,80,5842,2806,2105,428,Energiesparen ,2022-03-23 09:38:29.243349
50,90,90,80,5843,2806,2105,428,Bereit,2022-03-23 09:43:30.359942
50,90,90,80,5844,2806,2105,428,Bereit,2022-03-23 09:48:40.168412
50,90,90,80,5844,2806,2105,428,Energiesparen ,2022-03-23 09:54:11.941795
50,90,90,80,5844,2807,2105,428,Bereit,2022-03-23 09:58:35.523430
50,90,90,80,5844,2807,2105,428,Energiesparen ,2022-03-23 11:18:36.226928
50,90,90,80,5847,2808,2105,428,Energiesparen ,2022-03-24 12:31:53.962056
50,90,90,80,5847,2808,2105,428,Bitte warten,2022-03-24 12:36:47.039877
50,90,90,80,5848,2812,2105,428,Energiesparen ,2022-03-24 12:51:46.023652
50,90,90,80,5850,2812,2105,428,Bereit,2022-03-24 12:56:43.814258
50,90,90,80,5852,2812,2105,428,Bereit,2022-03-24 13:01:47.782145
50,90,90,80,5852,2812,2105,428,Energiesparen ,2022-03-24 14:21:47.061809
50,90,90,80,5873,2821,2132,428,Energiesparen ,2022-03-29 10:01:10.508710
50,90,90,80,5874,2821,2132,428,Bereit,2022-03-29 10:05:41.422926
50,90,90,80,5874,2821,2132,428,Energiesparen ,2022-03-29 15:35:16.528423
50,90,90,80,5875,2821,2132,428,Bereit,2022-03-29 15:40:19.391204
50,90,90,80,5875,2821,2132,428,Energiesparen ,2022-03-29 16:52:08.015234
50,90,90,80,5879,2822,2132,428,Energiesparen ,2022-03-30 10:09:52.237487
50,90,90,80,5880,2823,2132,428,Bereit,2022-03-30 10:14:55.643185
50,90,90,80,5881,2823,2132,428,Bereit,2022-03-30 10:19:48.741740
50,90,90,80,5881,2823,2132,428,Energiesparen ,2022-03-30 10:49:49.270069
50,90,90,80,5882,2823,2132,428,Bereit,2022-03-30 10:54:47.489792
50,90,90,80,5882,2823,2132,428,Energiesparen ,2022-03-30 11:04:47.809360
50,90,90,80,5882,2826,2132,428,Bereit,2022-03-30 11:09:51.355909
50,90,90,80,5882,2826,2132,428,Energiesparen ,2022-03-30 11:19:50.720937
50,90,90,80,5882,2827,2132,428,Bereit,2022-03-30 11:25:14.094502
50,90,90,80,5884,2827,2132,428,Bereit,2022-03-30 11:29:52.252453
