TonerBK,TonerC,TonerM,TonerY,Printed_BW,Printed_BCYM,Copied_BW,Copied_BCYM,Status_Report,Time_Stamp
90,10,0,10,77723,24569,4871,1011,Trom. ersetz :BK,2022-01-04 10:14:03.110448
90,100,100,100,77739,24656,4895,1013,Trom. ersetz :BK,2022-01-06 12:25:48.308798
90,100,100,100,77739,24656,4895,1013,Trom. ersetz :BK,2022-01-06 13:26:05.028793
90,100,100,100,77742,24662,4896,1013,Trom. ersetz :BK,2022-01-06 13:56:06.525786
90,100,100,100,77742,24662,4896,1013,Trom. ersetz :BK,2022-01-06 15:26:07.257421
80,100,100,100,77744,24778,4936,1013,Trom. ersetz :BK,2022-01-12 08:25:34.958263
80,100,100,100,77744,24778,4936,1013,Trom. ersetz :BK,2022-01-12 09:03:01.007711
80,100,100,100,77744,24780,4936,1015,Fehler:Druck 0B ,2022-01-12 09:38:22.871424
80,100,100,100,77744,24780,4936,1015,Fehler:Druck 0B ,2022-01-12 12:40:34.462622
80,100,100,100,77757,24785,4937,1015,Trom. ersetz :BK,2022-01-13 14:21:05.124479
80,100,100,100,77757,24786,4937,1015,Trom. ersetz :BK,2022-01-13 14:56:41.364457
80,100,100,100,77757,24786,4939,1015,Trom. ersetz :BK,2022-01-13 15:33:34.147950
80,100,100,100,77757,24843,4939,1015,Trom. ersetz :BK,2022-01-14 13:28:55.369079
80,100,90,90,77760,24873,4939,1015,Trom. ersetz :BK,2022-01-14 14:05:34.468266
80,100,90,90,77761,24873,4941,1015,Trom. ersetz :BK,2022-01-14 14:40:57.562764
80,90,90,90,77763,24883,4943,1015,Trom. ersetz :BK,2022-01-18 08:41:33.208213
80,90,90,90,77763,24883,4943,1015,Trom. ersetz :BK,2022-01-18 13:58:12.760793
80,90,90,90,77763,24883,4955,1015,Trom. ersetz :BK,2022-01-19 07:48:49.171131
80,90,90,90,77763,24883,4958,1015,Trom. ersetz :BK,2022-01-19 08:25:37.266474
80,90,90,90,77763,24887,4959,1015,Trom. ersetz :BK,2022-01-19 09:02:31.010652
70,90,90,90,77809,24893,4962,1016,Trom. ersetz :BK,2022-01-20 15:23:10.286972
70,90,90,90,77831,24910,4973,1034,Trom. ersetz :BK,2022-01-25 10:21:30.010634
70,90,90,90,77831,24910,4974,1034,Trom. ersetz :BK,2022-01-25 10:35:38.601970
70,90,90,90,77831,24935,4975,1034,Trom. ersetz :BK,2022-01-25 11:10:45.932853
70,90,90,90,77831,24937,4975,1034,Trom. ersetz :BK,2022-01-25 12:18:38.260901
70,90,90,90,77831,24939,4975,1034,Trom. ersetz :BK,2022-01-25 12:34:32.225564
70,90,90,90,77831,24940,4975,1034,Trom. ersetz :BK,2022-01-25 13:10:04.722817
70,90,90,90,77831,24943,4975,1034,Trom. ersetz :BK,2022-01-25 13:46:00.671161
70,90,90,90,77835,24950,4978,1036,Trom. ersetz :BK,2022-01-26 16:01:12.371508
60,90,90,90,77854,25005,4997,1038,Trom. ersetz :BK,2022-01-31 08:53:39.029216
60,80,80,80,77858,25203,5032,1046,Trom. ersetz :BK,2022-02-07 15:01:50.363878
40,70,70,70,77895,25411,5068,1048,Trom. ersetz :BK,2022-02-15 08:55:15.129245
40,70,70,70,77895,25436,5068,1050,Trom. ersetz :BK,2022-02-15 09:27:17.777070
40,70,70,70,77922,25532,5091,1062,Trom. ersetz :BK,2022-02-22 09:07:15.270660
40,70,70,70,77923,25532,5091,1062,Trom. ersetz :BK,2022-02-22 10:17:54.234844
10,60,60,60,77926,25796,5096,1065,Trom. ersetz :BK,2022-02-23 15:37:47.797103
10,60,60,60,78006,25884,5104,1065,Trom. ersetz :BK,2022-03-03 10:56:01.902886
10,60,60,60,78008,25884,5104,1065,Trom. ersetz :BK,2022-03-03 11:56:05.320786
100,60,50,50,78016,25920,5105,1065,Trom. ersetz :BK,2022-03-04 11:28:45.834270
100,60,50,50,78016,25925,5105,1065,Trom. ersetz :BK,2022-03-04 11:52:04.003171
100,50,50,50,78062,26055,5125,1088,Trom. ersetz :BK,2022-03-10 12:29:50.751952
100,50,50,50,78064,26056,5125,1088,Trom. ersetz :BK,2022-03-10 14:17:23.629697
100,50,50,50,78064,26056,5125,1090,Trom. ersetz :BK,2022-03-10 14:37:06.340435
100,50,50,50,78064,26056,5126,1090,Trom. ersetz :BK,2022-03-10 14:56:03.582225
90,50,50,50,78064,26056,5127,1090,Trom. ersetz :BK,2022-03-10 15:21:37.242495
90,50,50,50,78064,26057,5127,1090,Trom. ersetz :BK,2022-03-10 16:08:29.134660
90,50,50,50,78064,26057,5129,1090,Trom. ersetz :BK,2022-03-10 16:22:14.442747
