TonerBK,TonerC,TonerM,TonerY,Printed_BW,Printed_BCYM,Copied_BW,Copied_BCYM,Status_Report,Time_Stamp
20,70,50,40,20594,22924,6466,3236,Fixiereinh ers. ,2022-01-04 10:16:48.840544
20,70,50,40,20707,22935,6468,3242,Fixiereinh ers. ,2022-01-05 12:40:49.930112
20,70,40,30,20707,22937,6471,3244,Fixiereinh ers. ,2022-01-06 12:29:06.936278
20,70,40,30,20707,22938,6471,3246,Fixiereinh ers. ,2022-01-06 13:00:55.245800
20,70,40,30,20709,22939,6471,3246,Fixiereinh ers. ,2022-01-06 13:34:11.185019
20,70,40,30,20709,22939,6471,3246,Fixiereinh ers. ,2022-01-06 15:04:13.846054
20,70,40,30,20710,22939,6471,3246,Fixiereinh ers. ,2022-01-06 16:04:17.852843
20,70,40,30,20711,22939,6472,3247,Fixiereinh ers. ,2022-01-07 11:33:04.643176
20,70,40,30,20711,22939,6472,3247,Fixiereinh ers. ,2022-01-07 12:50:16.218707
20,70,40,30,20711,22940,6473,3247,Fixiereinh ers. ,2022-01-07 13:12:53.313801
20,70,40,30,20711,22940,6473,3247,Fixiereinh ers. ,2022-01-07 14:57:42.920004
10,70,40,30,20736,23001,6482,3250,Fixiereinh ers. ,2022-01-11 09:53:40.805620
10,70,40,30,20736,23001,6482,3250,Fixiereinh ers. ,2022-01-11 10:12:06.356701
10,70,40,30,20737,23001,6482,3251,Fixiereinh ers. ,2022-01-11 12:07:32.558865
10,70,40,30,20737,23001,6482,3251,Fixiereinh ers. ,2022-01-11 13:41:58.915647
10,70,40,30,20740,23004,6482,3251,Fixiereinh ers. ,2022-01-11 13:46:35.823305
10,70,40,30,20744,23004,6482,3251,Fixiereinh ers. ,2022-01-11 13:51:17.119491
10,70,40,30,20751,23018,6482,3251,Fixiereinh ers. ,2022-01-11 13:56:10.841404
10,60,40,30,20751,23023,6482,3251,Fixiereinh ers. ,2022-01-11 14:00:56.751110
10,60,40,30,20751,23024,6483,3251,Fixiereinh ers. ,2022-01-11 14:05:59.102950
10,60,40,30,20751,23024,6483,3251,Fixiereinh ers. ,2022-01-11 15:32:01.159431
10,60,40,30,20759,23043,6483,3253,Fixiereinh ers. ,2022-01-12 08:23:41.586077
10,60,40,30,20759,23045,6483,3253,Fixiereinh ers. ,2022-01-12 09:01:29.346469
10,60,40,30,20759,23045,6486,3253,Fixiereinh ers. ,2022-01-12 09:36:47.589780
10,60,40,30,20759,23045,6487,3253,Fixiereinh ers. ,2022-01-12 10:12:19.442587
